parcel_id,lnd_street_frontage,lnd_depth,lnd_site_index,lnd_pricing_code,lnd_assess_val,lnd_line_num,lnd_bldg_num,lnd_occ_desc,lnd_occ_code,lnd_type
92-181,,,,,124600.00,1,1,APT 4-8,,
92-182,,,,,95100.00,1,1,3 FAMILY,,
92-183,,,,,84100.00,1,1,ONE FAM,,
92-184,,,,,86200.00,1,1,ONE FAM,,
92-185,,,,,86200.00,1,1,ONE FAM,,
92-186,,,,,91400.00,1,1,ONE FAM,,
92-187,,,,,126900.00,1,1,2 FAMILY,,
92-188,,,,,98100.00,1,1,RES/COM-Res,,
92-189,,,,,90100.00,1,1,ONE FAM,,
92-190,,,,,104600.00,1,1,APT 4-8,,
92-191,,,,,87500.00,1,1,ONE FAM,,
92-192,,,,,98400.00,1,1,APT 4-8,,
92-193,,,,,,1,2,MULT HS,,
92-193,,,,,86800.00,1,1,MULT HS,,
92-194,,,,,88100.00,1,1,ONE FAM,,
92-195,,,,,106800.00,1,1,2 FAMILY,,
92-196,,,,,109700.00,1,1,3 FAMILY,,
92-197,,,,,88100.00,1,1,3 FAMILY,,
92-198,,,,,157500.00,1,1,FRAT ORG,,
92-199,,,,,,1,2,APT 4-8,,
92-199,,,,,128200.00,1,1,APT 4-8,,
92-200,,,,,97100.00,1,1,ONE FAM,,
92-201,,,,,95100.00,1,1,ONE FAM,,
92-202,,,,,125200.00,1,1,APT 4-8,,
92-203,,,,,187600.00,1,1,CHURCH-Res,,
92-204,,,,,94100.00,1,1,2 FAMILY,,
92-205,,,,,94100.00,1,1,APT 4-8,,
92-206,,,,,96100.00,1,1,ONE FAM,,
92-207,,,,,72100.00,1,1,3 FAMILY,,
92-208,,,,,84100.00,1,1,ONE FAM,,
92-209,,,,,83100.00,1,1,APT 4-8,,
92-210,,,,,85500.00,1,1,ONE FAM,,
92-211,,,,,103100.00,1,1,ONE FAM,,
92-212,,,,,97100.00,1,1,ONE FAM,,
92-213,,,,,91400.00,1,1,2 FAMILY,,
92-214,,,,,90100.00,1,1,2 FAMILY,,
92-215,,,,,86200.00,1,1,2 FAMILY,,
92-216,,,,,84800.00,1,1,ONE FAM,,
92-217,,,,,444500.00,1,1,CHURCH,,
92-218,,,,,85200.00,1,1,ONE FAM,,
92-219,,,,,219200.00,1,1,CHURCH-Res,,
92-220,,,,,0.00,1,2,APT 4-8-Comm,,
92-220,,,,,190700.00,1,1,APT 4-8-Comm,,
92-221,,,,,82300.00,1,1,ONE FAM,,
92-222,,,,,294900.00,1,1,OFFICE,,
92-223,,,,,,1,2,APT 9+UP,,
92-223,,,,,,1,3,APT 9+UP,,
92-223,,,,,,1,4,APT 9+UP,,
92-223,,,,,,1,5,APT 9+UP,,
92-223,,,,,,1,6,APT 9+UP,,
92-223,,,,,403500.00,1,1,APT 9+UP,,
92-224,,,,,89400.00,1,1,ONE FAM,,
93-1,,,,,75500.00,1,1,ONE FAM,,
93-2,,,,,19900.00,1,1,MUNICPAL,,
93-3,,,,,3800.00,2,1,ONE FAM,,
93-3,,,,,8700.00,3,1,ONE FAM,,
93-3,,,,,67300.00,1,1,ONE FAM,,
93-4,,,,,14400.00,1,1,MUNICPAL,,
93-5,,,,,865.00,2,1,HDWD,,
93-5,,,,,215.00,1,1,HDWD,,
93-6,,,,,1000.00,2,1,ONE FAM,,
93-6,,,,,116700.00,1,1,ONE FAM,,
93-7,,,,,6200.00,2,1,ONE FAM,,
93-7,,,,,8500.00,3,1,ONE FAM,,
93-7,,,,,116700.00,1,1,ONE FAM,,
93-8,,,,,1900.00,2,1,ONE FAM,,
93-8,,,,,116700.00,1,1,ONE FAM,,
93-9,,,,,0.00,2,1,2 FAMILY,,
93-9,,,,,26697.00,1,1,2 FAMILY,,
93-9-E,,,,,2100.00,2,1,HOUSING-Res,,
93-9-E,,,,,52103.00,1,1,HOUSING-Res,,
93-10,,,,,1700.00,3,1,ONE FAM,,
93-10,,,,,4900.00,2,1,ONE FAM,,
93-10,,,,,75900.00,1,1,ONE FAM,,
93-11,,,,,112800.00,1,1,ONE FAM,,
93-12,,,,,93500.00,1,1,ONE FAM,,
93-13,,,,,95600.00,1,1,ONE FAM W ACC,,
93-14,,,,,95600.00,1,1,ONE FAM,,
93-15,,,,,89100.00,1,1,ONE FAM,,
93-16,,,,,89700.00,1,1,ONE FAM,,
93-17,,,,,93500.00,1,1,ONE FAM,,
93-18,,,,,81600.00,1,1,ONE FAM,,
93-19,,,,,86500.00,1,1,2 FAMILY,,
93-20,,,,,78200.00,1,1,ONE FAM,,
93-21,,,,,83000.00,1,1,ONE FAM,,
93-22,,,,,78100.00,1,1,ONE FAM,,
93-23,,,,,91800.00,1,1,ONE FAM,,
93-24,,,,,81200.00,1,1,ONE FAM,,
93-25,,,,,81400.00,1,1,ONE FAM,,
93-26,,,,,108000.00,1,1,ONE FAM,,
93-27,,,,,87300.00,1,1,ONE FAM,,
93-28,,,,,83200.00,1,1,ONE FAM,,
93-29,,,,,85500.00,1,1,ONE FAM,,
93-30,,,,,88600.00,1,1,ONE FAM,,
93-31,,,,,85100.00,1,1,ONE FAM,,
93-32,,,,,90400.00,1,1,ONE FAM,,
93-33,,,,,85400.00,1,1,ONE FAM,,
93-34,,,,,80800.00,1,1,ONE FAM,,
93-35,,,,,87300.00,1,1,ONE FAM,,
93-36,,,,,90100.00,1,1,ONE FAM,,
93-37,,,,,103500.00,1,1,ONE FAM,,
93-38,,,,,66600.00,1,1,ONE FAM,,
93-39,,,,,77000.00,1,1,ONE FAM,,
93-40,,,,,77600.00,1,1,ONE FAM,,
93-41,,,,,78100.00,1,1,ONE FAM,,
93-42,,,,,73100.00,1,1,ONE FAM,,
93-43,,,,,73100.00,1,1,ONE FAM,,
93-44,,,,,72500.00,1,1,ONE FAM,,
93-45,,,,,78800.00,1,1,ONE FAM,,
93-46,,,,,,1,2,MULT HS,,
93-46,,,,,88400.00,1,1,MULT HS,,
93-47,,,,,69500.00,1,1,ONE FAM,,
93-48,,,,,62400.00,1,1,2 FAMILY,,
93-49,,,,,98000.00,1,1,ONE FAM,,
93-50,,,,,90300.00,1,1,ONE FAM,,
93-51,,,,,122800.00,1,1,ONE FAM,,
93-52,,,,,99800.00,1,1,ONE FAM,,
93-53,,,,,91300.00,1,1,ONE FAM,,
93-54,,,,,126000.00,1,1,APT 4-8,,
93-55,,,,,90300.00,1,1,ONE FAM,,
93-56,,,,,93200.00,1,1,ONE FAM,,
93-57,,,,,99800.00,1,1,ONE FAM,,
93-58,,,,,104800.00,1,1,ONE FAM,,
93-59,,,,,106500.00,1,1,ONE FAM,,
93-60,,,,,104300.00,1,1,ONE FAM,,
93-61,,,,,5300.00,1,1,UNDEV,,
93-62,,,,,100.00,2,1,ONE FAM,,
93-62,,,,,104700.00,1,1,ONE FAM,,
93-63,,,,,,1,2,MULT HS,,
93-63,,,,,98700.00,1,1,MULT HS,,
93-64,,,,,101500.00,1,1,ONE FAM,,
93-65,,,,,102600.00,1,1,ONE FAM,,
93-66,,,,,103100.00,1,1,ONE FAM,,
93-67,,,,,,1,2,COMMWHSE,,
93-67,,,,,,1,3,COMMWHSE,,
93-67,,,,,1300.00,2,1,COMMWHSE,,
93-67,,,,,301800.00,1,1,COMMWHSE,,
93-68,,,,,93200.00,1,1,ONE FAM,,
93-69,,,,,97100.00,1,1,ONE FAM,,
93-70,,,,,102100.00,1,1,ONE FAM,,
93-71,,,,,104500.00,1,1,ONE FAM,,
93-72,,,,,100100.00,1,1,ONE FAM,,
93-73,,,,,91300.00,1,1,ONE FAM,,
93-74,,,,,91300.00,1,1,ONE FAM,,
93-75,,,,,93200.00,1,1,ONE FAM,,
93-76,,,,,101100.00,1,1,ONE FAM,,
93-77,,,,,101100.00,1,1,ONE FAM,,
93-78,,,,,100100.00,1,1,ONE FAM,,
93-79,,,,,98100.00,1,1,ONE FAM,,
93-80,,,,,106800.00,1,1,ONE FAM,,
93-81,,,,,100100.00,1,1,ONE FAM,,
93-82,,,,,93200.00,1,1,ONE FAM,,
93-83,,,,,91300.00,1,1,ONE FAM,,
93-84,,,,,96200.00,1,1,ONE FAM,,
93-85,,,,,101500.00,1,1,ONE FAM,,
93-86,,,,,1400.00,2,1,ONE FAM,,
93-86,,,,,116700.00,1,1,ONE FAM,,
93-87,,,,,95100.00,1,1,ONE FAM,,
93-88,,,,,121900.00,1,1,ONE FAM,,
93-89-100,,,,,64000.00,1,1,ONE FAM,,
93-89-200,,,,,64000.00,1,1,ONE FAM,,
93-89-300,,,,,57600.00,1,1,ONE FAM,,
93-89-400,,,,,59000.00,1,1,POTNLDEV,,
93-90,,,,,80400.00,1,1,ONE FAM,,
93-91,,,,,62500.00,1,1,ONE FAM,,
93-92,,,,,59300.00,1,1,ONE FAM,,
93-93,,,,,70000.00,1,1,ONE FAM,,
93-94,,,,,60200.00,1,1,ONE FAM,,
93-94-100,,,,,43600.00,1,1,ONE FAM,,
93-95,,,,,3300.00,1,1,DEV LAND,,
93-96,,,,,60600.00,1,1,ONE FAM,,
93-97,,,,,57100.00,1,1,ONE FAM,,
93-98,,,,,59700.00,1,1,ONE FAM,,
93-99,,,,,64400.00,1,1,ONE FAM,,
93-100,,,,,67900.00,1,1,3 FAMILY,,
93-101,,,,,1800.00,2,1,MUNICPAL,,
93-101,,,,,317700.00,1,1,MUNICPAL,,
93-102,,,,,1100.00,1,1,UNDEV,,
93-103,,,,,3300.00,1,1,MUNICPAL,,
93-104,,,,,3300.00,1,1,UNDEV,,
93-105,,,,,3900.00,1,1,UNDEV,,
93-106,,,,,3300.00,1,1,UNDEV,,
93-107,,,,,6600.00,1,1,MUNICPAL,,
93-108,,,,,7000.00,1,1,MUNICPAL,,
93-109,,,,,48700.00,1,1,MUNICPAL,,
93-110,,,,,39000.00,1,1,MUNICPAL,,
93-111,,,,,5800.00,1,1,MUNICPAL,,
93-112,,,,,204200.00,1,1,MUNICPAL,,
93-113,,,,,72400.00,1,1,ONE FAM,,
93-114,,,,,69800.00,1,1,ONE FAM,,
93-115,,,,,75300.00,1,1,ONE FAM,,
93-116,,,,,58000.00,1,1,ONE FAM,,
93-117,,,,,67000.00,1,1,ONE FAM,,
93-118,,,,,71900.00,1,1,ONE FAM,,
93-119,,,,,65800.00,1,1,ONE FAM,,
93-120,,,,,34700.00,1,1,ONE FAM,,
93-122,,,,,3500.00,1,1,UNDEV,,
93-123,,,,,33600.00,1,1,RES LAND,,
93-124,,,,,10200.00,1,1,MUNICPAL,,
93-125,,,,,2000.00,2,1,MUNICPAL,,
93-125,,,,,122200.00,1,1,MUNICPAL,,
93-126,,,,,97000.00,1,1,ONE FAM,,
94-1,,,,,167200.00,1,1,RES/COM-Res,,
94-1,,,,,,1,2,COMMWHSE,,
94-1,,,,,1600.00,2,1,COMMWHSE,,
94-1,,,,,1900.00,3,1,COMMWHSE,,
94-2,,,,,91100.00,1,1,ONE FAM,,
94-2-100,,,,,94100.00,1,1,ONE FAM,,
94-3,,,,,95700.00,1,1,ONE FAM,,
94-4,,,,,95100.00,1,1,ONE FAM,,
94-5,,,,,95600.00,1,1,ONE FAM,,
94-6,,,,,115700.00,1,1,ONE FAM,,
94-7,,,,,111900.00,1,1,ONE FAM,,
94-8,,,,,97500.00,1,1,ONE FAM,,
94-9,,,,,400.00,1,1,FARM REC,,
94-10,,,,,118800.00,1,1,ONE FAM,,
94-11,,,,,100400.00,1,1,ONE FAM,,
94-12,,,,,93100.00,1,1,ONE FAM,,
94-13,,,,,90100.00,1,1,ONE FAM,,
94-14,,,,,100900.00,1,1,ONE FAM,,
94-15,,,,,90300.00,1,1,ONE FAM,,
94-16,,,,,102000.00,1,1,ONE FAM,,
94-17,,,,,,1,2,2 FAMILY,,
94-17,,,,,124900.00,1,1,2 FAMILY,,
94-18,,,,,200.00,2,1,ONE FAM W ACC,,
94-18,,,,,129700.00,1,1,ONE FAM W ACC,,
94-19,,,,,81500.00,1,1,ONE FAM,,
94-20,,,,,94000.00,1,1,ONE FAM,,
94-21,,,,,95000.00,1,1,ONE FAM,,
94-22,,,,,88600.00,1,1,ONE FAM,,
94-23,,,,,83200.00,1,1,ONE FAM,,
94-24,,,,,81500.00,1,1,ONE FAM,,
94-25,,,,,84100.00,1,1,ONE FAM,,
94-26,,,,,84100.00,1,1,ONE FAM,,
94-27,,,,,85000.00,1,1,ONE FAM,,
97-1,,,,,3500.00,1,1,UNDEV,,
97-2,,,,,100.00,2,1,UNDEV,,
97-2,,,,,4500.00,1,1,UNDEV,,
97-3,,,,,400.00,2,1,UNDEV,,
97-3,,,,,4500.00,1,1,UNDEV,,
97-4,,,,,24700.00,1,1,STATE NH,,
97-5,,,,,105400.00,1,1,ONE FAM,,
97-6,,,,,1800.00,2,1,ONE FAM,,
97-6,,,,,104500.00,1,1,ONE FAM,,
97-7,,,,,3000.00,2,1,ONE FAM,,
97-7,,,,,95100.00,1,1,ONE FAM,,
97-8,,,,,970.00,2,1,PINE,,
97-8,,,,,510.00,1,1,PINE,,
97-9,,,,,990.00,2,1,PINE,,
97-9,,,,,510.00,1,1,PINE,,
97-10,,,,,95.00,3,1,PINE,,
97-10,,,,,475.00,2,1,HDWD,,
97-10,,,,,265.00,1,1,HDWD,,
97-11,,,,,90.00,3,1,PINE,,
97-11,,,,,495.00,2,1,HDWD,,
97-11,,,,,265.00,1,1,HDWD,,
97-12,,,,,95.00,3,1,PINE,,
97-12,,,,,510.00,2,1,HDWD,,
97-12,,,,,265.00,1,1,HDWD,,
97-13,,,,,100.00,3,1,PINE,,
97-13,,,,,505.00,2,1,HDWD,,
97-13,,,,,265.00,1,1,HDWD,,
97-14,,,,,5700.00,2,1,STATE NH,,
97-14,,,,,138600.00,1,1,STATE NH,,
98-1,,,,,106100.00,1,1,ONE FAM,,
98-2,,,,,106300.00,1,1,ONE FAM,,
98-3,,,,,106100.00,1,1,ONE FAM,,
98-4,,,,,106300.00,1,1,ONE FAM,,
98-5,,,,,121700.00,1,1,ONE FAM,,
98-6,,,,,0.00,1,2,MULT HS,,
98-6,,,,,201500.00,1,1,MULT HS,,
98-7,,,,,275200.00,1,1,REST/BAR,,
98-8,,,,,213000.00,1,1,BEACHES,,
98-9,,,,,110200.00,1,1,ONE FAM,,
98-10,,,,,88900.00,1,1,ONE FAM,,
98-11,,,,,85600.00,1,1,ONE FAM,,
98-12,,,,,85600.00,1,1,RES LAND,,
98-13,,,,,108200.00,1,1,ONE FAM,,
98-14,,,,,91000.00,1,1,ONE FAM W ACC,,
98-15,,,,,108600.00,1,1,ONE FAM,,
98-16,,,,,54300.00,1,1,RES LAND,,
98-17,,,,,88200.00,1,1,ONE FAM,,
98-18,,,,,87500.00,1,1,ONE FAM,,
98-19,,,,,,1,2,APT 9+UP-Comm,,
98-19,,,,,310800.00,1,1,APT 9+UP,,
98-20,,,,,90200.00,1,1,APT 4-8,,
98-21,,,,,1700.00,2,1,RES LAND,,
98-21,,,,,115100.00,1,1,RES LAND,,
98-22,,,,,32300.00,2,1,TRALR PK,,
98-22,,,,,80800.00,1,1,TRALR PK,,
98-22-200,,,,,0.00,1,1,MOBIL HM,,
98-22-300,,,,,,1,1,MOBIL HM,,
98-22-400,,,,,,1,1,MOBIL HM,,
98-22-500,,,,,,1,1,MOBIL HM,,
98-22-600,,,,,,1,1,MOBIL HM,,
98-22-700,,,,,,1,1,MOBIL HM,,
98-22-800,,,,,,1,1,MOBIL HM,,
98-22-900,,,,,,1,1,MOBIL HM,,
98-22-1000,,,,,,1,1,MOBIL HM,,
98-22-1100,,,,,,1,1,MOBIL HM,,
98-22-1200,,,,,,1,1,MOBIL HM,,
98-22-1300,,,,,,1,1,MOBIL HM,,
98-22-1400,,,,,,1,1,MOBIL HM,,
98-22-1500,,,,,,1,1,MOBIL HM,,
98-22-1600,,,,,,1,1,MOBIL HM,,
98-22-1700,,,,,,1,1,MOBIL HM,,
98-22-1800,,,,,,1,1,MOBIL HM,,
98-22-1900,,,,,,1,1,MOBIL HM,,
98-22-2000,,,,,,1,1,MOBIL HM,,
98-22-2100,,,,,,1,1,MOBIL HM,,
98-22-2200,,,,,,1,1,MOBIL HM,,
98-22-2300,,,,,,1,1,MOBIL HM,,
98-22-2400,,,,,,1,1,MOBIL HM,,
98-22-2500,,,,,,1,1,MOBIL HM,,
98-22-2600,,,,,,1,1,MOBIL HM,,
98-22-2700,,,,,,1,1,MOBIL HM,,
98-22-2800,,,,,0.00,1,1,MOBIL HM,,
98-22-2900,,,,,,1,1,MOBIL HM,,
98-22-3000,,,,,,1,1,MOBIL HM,,
98-22-3200,,,,,,1,1,MOBIL HM,,
98-22-3500,,,,,,1,1,MOBIL HM,,
98-22-3600,,,,,0.00,1,1,MOBIL HM,,
98-22-3700,,,,,,1,1,MOBIL HM,,
98-22-3800,,,,,,1,1,MOBIL HM,,
98-22-4000,,,,,0.00,1,1,MOBIL HM,,
98-22-4100,,,,,,1,1,MOBIL HM,,
98-22-4200,,,,,0.00,1,1,MOBIL HM,,
98-23-100,,,,,125900.00,1,1,ONE FAM,,
98-23-200,,,,,500.00,2,1,RES LAND,,
98-23-200,,,,,127900.00,1,1,RES LAND,,
98-24,,,,,65300.00,1,1,ONE FAM,,
98-25,,,,,106300.00,1,1,ONE FAM,,
98-26,,,,,10500.00,1,1,OUT BLDS,,
98-27,,,,,104500.00,1,1,ONE FAM,,
98-28,,,,,131300.00,1,1,ONE FAM,,
99-1,,,,,3400.00,2,1,RES LAND,,
99-1,,,,,47400.00,3,1,RES LAND,,
99-1,,,,,127900.00,1,1,RES LAND,,
99-2,,,,,,1,2,CAMPGRND,,
99-2,,,,,,1,3,CAMPGRND,,
99-2,,,,,34500.00,2,1,CAMPGRND-Comm,,
99-2,,,,,219900.00,1,1,CAMPGRND-Comm,,
99-3,,,,,2085.00,2,1,OTHER,,
99-3,,,,,101000.00,1,1,ONE FAM,,
99-3-100,,,,,3800.00,2,1,ONE FAM,,
99-3-100,,,,,98000.00,1,1,ONE FAM,,
99-4,,,,,3385.00,2,1,HDWD REC,,
99-4,,,,,101000.00,1,1,ONE FAM,,
99-5,,,,,85100.00,1,1,ONE FAM,,
99-6,,,,,3100.00,3,1,ONE FAM,,
99-6,,,,,4500.00,2,1,ONE FAM,,
99-6,,,,,80800.00,1,1,ONE FAM,,
99-7,,,,,2400.00,2,1,ONE FAM,,
99-7,,,,,89800.00,1,1,ONE FAM,,
99-7-100,,,,,4400.00,1,1,UNDEV,,
99-8,,,,,3250.00,2,1,FARM,,
99-8,,,,,2865.00,3,1,OTHER,,
99-8,,,,,379500.00,1,1,TRALR PK,,
99-8-100,,,,,,1,1,MOBIL HM,,
99-8-200,,,,,,1,1,MOBIL HM,,
99-8-300,,,,,,1,1,MOBIL HM,,
99-8-400,,,,,0.00,1,1,MOBIL HM,,
99-8-500,,,,,0.00,1,1,MOBIL HM,,
99-8-600,,,,,0.00,1,1,MOBIL HM,,
99-8-700,,,,,0.00,1,1,MOBIL HM,,
99-8-800,,,,,,1,1,MOBIL HM,,
99-8-900,,,,,,1,1,MOBIL HM,,
99-8-1000,,,,,,1,1,MOBIL HM,,
99-8-1100,,,,,0.00,1,1,MOBIL HM,,
99-8-1200,,,,,0.00,1,1,MOBIL HM,,
99-8-1300,,,,,0.00,1,1,MOBIL HM,,
99-8-1400,,,,,0.00,1,1,MOBIL HM,,
99-8-1600,,,,,0.00,1,1,MOBIL HM,,
99-8-1700,,,,,0.00,1,1,MOBIL HM,,
99-8-1800,,,,,0.00,1,1,MOBIL HM,,
99-8-1900,,,,,,1,1,MOBIL HM,,
99-8-2000,,,,,0.00,1,1,MOBIL HM,,
101-1,,,,,,1,2,SUPERMKT,,
101-1,,,,,6992900.00,1,1,SUPERMKT,,
101-2,,,,,,1,2,MUNICPAL-Comm,,
101-2,,,,,,1,3,MUNICPAL-Comm,,
101-2,,,,,,1,5,MUNICPAL-Comm,,
101-2,,,,,665800.00,2,1,MUNICPAL-Comm,,
101-2,,,,,1112500.00,3,1,MUNICPAL-Comm,,
101-2,,,,,,1,4,MUNICPAL-Ind,,
101-2,,,,,7331100.00,1,1,MUNICPAL-Comm,,
101-2-100,,,,,,1,1,MUNICPAL,,
101-5,,,,,233700.00,1,1,OFFICE,,
101-9,,,,,80300.00,1,1,ONE FAM,,
101-10,,,,,71500.00,1,1,ONE FAM,,
101-11,,,,,84100.00,1,1,ONE FAM,,
101-12,,,,,105700.00,1,1,ONE FAM,,
101-13,,,,,300.00,2,1,ONE FAM,,
101-13,,,,,103200.00,1,1,ONE FAM,,
101-14,,,,,400.00,2,1,ONE FAM,,
101-14,,,,,103200.00,1,1,ONE FAM,,
101-15,,,,,85000.00,1,1,ONE FAM,,
101-16,,,,,90300.00,1,1,ONE FAM,,
101-17,,,,,114300.00,1,1,ONE FAM,,
101-18-100,,,,,76800.00,1,1,ONE FAM,,
101-18-200,,,,,71300.00,1,1,ONE FAM,,
101-19,,,,,70500.00,1,1,ONE FAM,,
101-20,,,,,,1,2,HOUSING,,
101-20,,,,,,1,3,HOUSING,,
101-20,,,,,,1,4,HOUSING,,
101-20,,,,,,1,5,HOUSING,,
101-20,,,,,3800.00,2,1,HOUSING,,
101-20,,,,,3372300.00,1,1,HOUSING,,
101-20-200,,,,,,1,3,APT 9+UP,,
101-20-200,,,,,0.00,1,1,APT 9+UP,,
101-20-200,,,,,0.00,1,2,APT 9+UP,,
101-21,,,,,74700.00,1,1,3 FAMILY,,
101-22,,,,,67300.00,1,1,ONE FAM,,
101-23,,,,,66800.00,1,1,ONE FAM,,
101-25,,,,,76800.00,1,1,ONE FAM,,
101-26,,,,,87400.00,1,1,RES LAND,,
101-27,,,,,231100.00,1,1,OFFICE,,
101-28,,,,,200.00,2,1,OFFICE,,
101-28,,,,,281000.00,1,1,OFFICE,,
101-29,,,,,88800.00,1,1,ONE FAM,,
101-30,,,,,111800.00,1,1,ONE FAM,,
101-31,,,,,267400.00,1,1,MEDICAL OFF,,
101-33,,,,,1400.00,2,1,DEV LAND,,
101-33,,,,,309700.00,1,1,DEV LAND,,
101-36,,,,,,1,2,FACTORY,,
101-36,,,,,,1,3,FACTORY,,
101-36,,,,,15600.00,3,1,FACTORY,,
101-36,,,,,22800.00,2,1,FACTORY,,
101-36,,,,,366600.00,1,1,FACTORY,,
101-37,,,,,,1,2,STORE,,
101-37,,,,,,1,3,STORE,,
101-37,,,,,196800.00,2,1,STORE,,
101-37,,,,,2199300.00,1,1,STORE,,
101-38,,,,,145200.00,1,1,OFFICE,,
102-1,,,,,81300.00,1,1,ONE FAM,,
102-2,,,,,103200.00,1,1,ONE FAM,,
102-3,,,,,61300.00,1,1,ONE FAM,,
102-4,,,,,34900.00,2,1,ONE FAM,,
102-4,,,,,292500.00,1,1,ONE FAM,,
102-5,,,,,983600.00,1,1,CHURCH,,
102-6,,,,,80800.00,1,1,ONE FAM,,
102-8,,,,,108300.00,1,1,ONE FAM,,
102-9,,,,,86900.00,1,1,ONE FAM,,
102-10,,,,,74500.00,1,1,ONE FAM,,
102-11,,,,,69200.00,1,1,ONE FAM,,
102-12,,,,,16400.00,2,1,CONDO MSTR,,
102-12,,,,,1518000.00,3,1,CONDO MSTR,,
102-12,,,,,1433200.00,1,1,CONDO MSTR,,
102-12-1,,,,,,1,1,CONDO,,
102-12-2,,,,,,1,1,CONDO,,
102-12-3,,,,,,1,1,CONDO,,
102-12-4,,,,,15000.00,1,1,CONDO-Vac,,
102-12-5,,,,,,1,1,CONDO,,
102-12-6,,,,,,1,1,CONDO,,
102-12-7,,,,,,1,1,CONDO,,
102-12-8,,,,,,1,1,CONDO,,
102-12-9,,,,,,1,1,CONDO,,
102-12-10,,,,,,1,1,CONDO,,
102-12-11,,,,,15000.00,1,1,CONDO-Vac,,
102-12-12,,,,,,1,1,CONDO,,
102-12-13,,,,,,1,1,CONDO,,
102-12-14,,,,,,1,1,CONDO,,
102-12-15,,,,,,1,1,CONDO,,
102-12-16,,,,,15000.00,1,1,CONDO-Vac,,
102-12-17,,,,,15000.00,1,1,CONDO-Vac,,
102-12-18,,,,,15000.00,1,1,CONDO-Vac,,
102-12-19,,,,,15000.00,1,1,CONDO-Vac,,
102-12-20,,,,,15000.00,1,1,CONDO-Vac,,
102-12-21,,,,,15000.00,1,1,CONDO-Vac,,
102-12-22,,,,,,1,1,CONDO-Vac,,
102-12-23,,,,,15000.00,1,1,CONDO-Vac,,
102-12-24,,,,,15000.00,1,1,CONDO-Vac,,
102-12-25,,,,,15000.00,1,1,CONDO-Vac,,
102-12-26,,,,,15000.00,1,1,CONDO-Vac,,
102-12-27,,,,,15000.00,1,1,CONDO-Vac,,
102-12-28,,,,,15000.00,1,1,CONDO-Vac,,
102-12-29,,,,,15000.00,1,1,CONDO-Vac,,
102-12-30,,,,,,1,1,CONDO,,
102-12-31,,,,,,1,1,CONDO,,
102-12-32,,,,,,1,1,CONDO,,
102-12-33,,,,,,1,1,CONDO,,
102-13,,,,,300.00,2,1,DAY CARE,,
102-13,,,,,262800.00,1,1,DAY CARE,,
102-14,,,,,87700.00,1,1,ONE FAM,,
102-15,,,,,87700.00,1,1,ONE FAM,,
102-16,,,,,88600.00,1,1,ONE FAM,,
102-17,,,,,104500.00,1,1,ONE FAM,,
102-19,,,,,108100.00,1,1,ONE FAM,,
102-20,,,,,114700.00,1,1,ONE FAM,,
102-21,,,,,102800.00,1,1,ONE FAM,,
102-22,,,,,88600.00,1,1,ONE FAM,,
102-23,,,,,88600.00,1,1,ONE FAM,,
102-24,,,,,89400.00,1,1,ONE FAM,,
102-25,,,,,91700.00,1,1,ONE FAM,,
102-25-100,,,,,81500.00,1,1,ONE FAM,,
102-26,,,,,93400.00,1,1,2 FAMILY,,
102-27,,,,,94000.00,1,1,ONE FAM,,
102-28,,,,,112100.00,1,1,ONE FAM,,
102-29,,,,,91200.00,1,1,ONE FAM,,
102-30,,,,,86800.00,1,1,ONE FAM,,
102-31,,,,,85000.00,1,1,ONE FAM,,
102-32,,,,,91200.00,1,1,ONE FAM,,
102-33,,,,,85000.00,1,1,ONE FAM,,
102-34,,,,,78100.00,1,1,ONE FAM,,
102-35,,,,,88600.00,1,1,ONE FAM,,
102-36,,,,,81500.00,1,1,ONE FAM,,
102-37,,,,,69200.00,1,1,ONE FAM,,
102-38,,,,,70000.00,1,1,ONE FAM,,
102-39,,,,,,1,2,APT 9+UP,,
102-39,,,,,,1,3,APT 9+UP,,
102-39,,,,,1700.00,2,1,APT 9+UP,,
102-39,,,,,562100.00,1,1,APT 9+UP,,
102-40,,,,,69200.00,1,1,ONE FAM,,
102-41,,,,,81500.00,1,1,ONE FAM,,
102-42,,,,,83200.00,1,1,ONE FAM,,
102-44,,,,,81500.00,1,1,ONE FAM,,
102-45,,,,,82300.00,1,1,ONE FAM,,
102-46,,,,,83200.00,1,1,ONE FAM,,
102-47,,,,,83200.00,1,1,ONE FAM,,
102-48,,,,,81500.00,1,1,ONE FAM,,
102-49,,,,,69200.00,1,1,ONE FAM,,
102-50,,,,,8500.00,2,1,ONE FAM,,
102-50,,,,,114700.00,1,1,ONE FAM,,
102-53,,,,,2300.00,2,1,ONE FAM,,
102-53,,,,,97500.00,1,1,ONE FAM,,
102-54,,,,,3000.00,2,1,ONE FAM,,
102-54,,,,,97500.00,1,1,ONE FAM,,
102-54-200,,,,,5500.00,2,1,ONE FAM,,
102-54-200,,,,,138900.00,1,1,ONE FAM,,
102-55,,,,,7600.00,2,1,ONE FAM,,
102-55,,,,,114700.00,1,1,ONE FAM,,
102-57,,,,,7800.00,2,1,ONE FAM,,
102-57,,,,,97500.00,1,1,ONE FAM,,
102-58,,,,,1000.00,2,1,UNDEV,,
102-58,,,,,28700.00,1,1,UNDEV,,
102-59,,,,,26400.00,1,1,UNDEV,,
